IDSTUD,IDSCHOOL,TOTWGTS,IS18C_plan_capacity,ASDAGE,SEX_female,IS34_lang,prnt_ed_M,IS17G_miss_meals,IS01_prop_sch_time,IS09_comm_modes,IS21_teach_sup,IS18E_adult_help,IS14A,IS14C,IS14K,IS17A,IS17C,IS17E,IS25A,IS25B,IS25C,IS25D,IS25E,IS25F,IS25G,IS25H,IS25J,IT05F_indiv,IT06D_indep,IP13D_prnt_sup,IP21_remote_prep,IP34_locale_size,IP34A_public,IP1G35C_prop_disadvan,IP03_tech
11540106,1154,19.91302546153846,2.0,13.5,1,1,3.5,1.0,5.0,3.0,3.25,1.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11540107,1154,19.91302546153846,1.0,13.42,1,1,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11540108,1154,19.91302546153846,2.0,15.67,1,1,1.5,2.0,1.0,2.0,2.75,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11540109,1154,19.91302546153846,3.0,13.08,1,1,1.5,1.0,1.0,2.0,2.5,2.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11540110,1154,19.91302546153846,2.0,16.42,0,1,2.0,3.0,,2.0,3.25,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,,3.0,2.0,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11540112,1154,19.91302546153846,2.0,14.83,0,1,3.0,1.0,1.0,2.0,3.25,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11540113,1154,19.91302546153846,3.0,13.5,0,1,2.5,1.0,1.0,4.0,2.75,3.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11540116,1154,19.91302546153846,3.0,13.58,0,1,5.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11540118,1154,19.91302546153846,3.0,12.92,0,1,3.0,3.0,1.0,4.0,2.5,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11540119,1154,19.91302546153846,1.0,13.75,0,1,,,1.0,3.0,2.75,2.0,2.0,3.0,3.0,,,,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11540120,1154,19.91302546153846,3.0,16.5,0,1,1.0,4.0,1.0,3.0,3.25,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,,4.0,4.0,4.0,1.0,4.588235294117647,3.2777777777777777,3.0,3.0,3.0,0.0,5.0,2
11560101,1156,24.83820485829959,2.0,13.75,1,1,5.0,1.0,1.0,3.0,3.5,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560102,1156,24.83820485829959,,16.58,0,3,3.5,1.0,1.0,0.0,3.25,3.0,4.0,4.0,,1.0,,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560103,1156,24.83820485829959,1.0,16.5,0,1,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,,4.0,4.0,4.0,4.0,4.0,,,4.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560104,1156,24.83820485829959,1.0,13.25,1,1,4.5,1.0,1.0,4.0,2.75,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560105,1156,24.83820485829959,2.0,13.67,1,1,5.0,3.0,1.0,4.0,2.75,3.0,3.0,4.0,3.0,3.0,,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560106,1156,24.83820485829959,2.0,13.42,1,1,5.0,3.0,1.0,3.0,3.25,3.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560107,1156,24.83820485829959,3.0,12.5,1,1,5.0,1.0,1.0,4.0,3.25,2.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560108,1156,24.83820485829959,1.0,12.92,1,1,3.0,1.0,1.0,2.0,2.25,3.0,3.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560109,1156,24.83820485829959,1.0,13.08,1,1,4.5,2.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560111,1156,24.83820485829959,1.0,13.58,0,1,3.5,1.0,1.0,0.0,2.5,3.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560112,1156,24.83820485829959,1.0,13.75,0,1,3.5,1.0,1.0,0.0,3.5,1.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560113,1156,24.83820485829959,3.0,13.25,1,1,5.0,2.0,1.0,1.0,3.25,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560114,1156,24.83820485829959,3.0,13.33,1,1,5.0,3.0,,3.0,3.25,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560115,1156,24.83820485829959,2.0,13.67,1,1,5.0,2.0,1.0,4.0,3.25,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560116,1156,24.83820485829959,1.0,13.5,0,1,5.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560117,1156,24.83820485829959,3.0,16.5,0,1,3.5,1.0,2.0,0.0,3.25,3.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,,,4.0,,4.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560118,1156,24.83820485829959,,13.17,1,1,5.0,1.0,1.0,3.0,3.5,,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,,,,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560119,1156,24.83820485829959,2.0,12.75,1,1,5.0,1.0,1.0,1.0,3.25,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11560120,1156,24.83820485829959,3.0,15.33,0,1,3.5,1.0,1.0,2.0,2.5,3.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,4.2631578947368425,3.6315789473684212,2.0,3.0,5.0,0.0,1.0,1
11570101,1157,17.30769444444445,3.0,12.92,0,1,3.0,1.0,2.0,2.0,3.5,2.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570103,1157,17.30769444444445,3.0,15.42,0,1,3.0,1.0,4.0,1.0,3.5,2.0,4.0,4.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570104,1157,17.30769444444445,2.0,14.42,0,1,4.0,2.0,1.0,2.0,2.75,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570105,1157,17.30769444444445,3.0,14.5,0,1,4.5,1.0,1.0,3.0,3.5,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,,3.0,2.0,2.0,2.0,2.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570106,1157,17.30769444444445,,13.83,0,1,5.0,1.0,1.0,1.0,3.0,,4.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570107,1157,17.30769444444445,2.0,12.17,0,1,3.0,2.0,1.0,4.0,3.5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570108,1157,17.30769444444445,,14.08,0,1,1.5,,2.0,0.0,,,,3.0,3.0,3.0,,,,,,,,,,,,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570109,1157,17.30769444444445,2.0,13.25,0,1,,2.0,,2.0,2.5,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570111,1157,17.30769444444445,2.0,15.33,0,1,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570112,1157,17.30769444444445,2.0,13.42,0,1,3.0,,1.0,,2.75,2.0,3.0,2.0,2.0,,,,3.0,4.0,4.0,1.0,2.0,2.0,2.0,,3.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570113,1157,17.30769444444445,2.0,13.58,1,1,4.5,2.0,1.0,1.0,2.25,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570114,1157,17.30769444444445,1.0,14.83,1,4,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570115,1157,17.30769444444445,3.0,13.0,1,1,4.0,3.0,1.0,1.0,2.25,1.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570116,1157,17.30769444444445,3.0,12.0,1,1,1.0,2.0,1.0,4.0,3.25,1.0,1.0,4.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570117,1157,17.30769444444445,3.0,15.33,1,1,5.0,2.0,1.0,1.0,2.75,3.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570118,1157,17.30769444444445,3.0,13.58,1,1,5.0,4.0,,4.0,3.5,3.0,2.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570119,1157,17.30769444444445,3.0,12.83,1,1,5.0,1.0,2.0,0.0,2.25,1.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11570120,1157,17.30769444444445,3.0,13.42,1,1,1.5,2.0,1.0,2.0,3.25,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.9375,3.3529411764705883,3.0,4.0,4.0,0.0,3.0,2
11580102,1158,5.314480452488687,1.0,12.83,0,1,4.5,1.0,1.0,1.0,2.75,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580104,1158,5.314480452488687,2.0,13.83,0,1,5.0,2.0,1.0,1.0,3.5,2.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580105,1158,5.314480452488687,3.0,13.42,0,1,5.0,1.0,1.0,1.0,2.75,2.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580106,1158,5.314480452488687,3.0,13.5,0,1,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580107,1158,5.314480452488687,3.0,13.67,0,1,5.0,4.0,1.0,2.0,3.25,3.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580108,1158,5.314480452488687,3.0,13.42,0,1,4.5,1.0,5.0,3.0,3.25,,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580109,1158,5.314480452488687,2.0,12.75,1,1,5.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580110,1158,5.314480452488687,2.0,14.25,1,1,5.0,2.0,1.0,1.0,3.5,3.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580111,1158,5.314480452488687,1.0,14.83,1,1,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580112,1158,5.314480452488687,3.0,12.17,1,1,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580113,1158,5.314480452488687,1.0,13.75,1,1,5.0,1.0,1.0,1.0,2.75,3.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580114,1158,5.314480452488687,1.0,13.5,1,1,5.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580115,1158,5.314480452488687,2.0,13.33,1,1,4.5,1.0,1.0,3.0,2.75,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580116,1158,5.314480452488687,2.0,12.42,1,1,5.0,1.0,1.0,1.0,2.75,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580118,1158,5.314480452488687,2.0,13.0,1,1,5.0,2.0,1.0,1.0,2.75,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580119,1158,5.314480452488687,2.0,12.92,1,1,4.0,1.0,1.0,2.0,1.75,2.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11580120,1158,5.314480452488687,3.0,12.08,1,1,5.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.083333333333333,3.3333333333333335,3.0,3.0,3.0,0.0,4.0,1
11590101,1159,16.79160646153846,2.0,12.08,0,1,5.0,1.0,2.0,3.0,3.25,3.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590102,1159,16.79160646153846,2.0,12.67,0,1,4.5,1.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590103,1159,16.79160646153846,,13.0,0,1,,,2.0,,,,,,,,,,,,,,,,,,,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590104,1159,16.79160646153846,3.0,13.42,0,1,,,2.0,2.0,3.25,2.0,3.0,2.0,2.0,,,,,,,,,,,,,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590105,1159,16.79160646153846,2.0,14.75,0,1,4.5,1.0,1.0,3.0,3.25,1.0,1.0,4.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590106,1159,16.79160646153846,,13.17,0,1,,,,,,,,,,,,,,,,,,,,,,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590107,1159,16.79160646153846,2.0,13.0,0,1,5.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590108,1159,16.79160646153846,2.0,12.92,0,1,4.0,3.0,1.0,2.0,2.75,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590109,1159,16.79160646153846,3.0,13.33,0,1,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590110,1159,16.79160646153846,2.0,12.5,0,1,5.0,2.0,1.0,3.0,3.5,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590111,1159,16.79160646153846,3.0,13.25,1,1,5.0,1.0,1.0,4.0,3.5,3.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590112,1159,16.79160646153846,2.0,12.92,1,1,3.0,1.0,1.0,0.0,2.75,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590113,1159,16.79160646153846,2.0,13.25,1,1,3.0,3.0,1.0,1.0,2.75,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590114,1159,16.79160646153846,3.0,12.58,1,1,5.0,2.0,1.0,4.0,3.25,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590115,1159,16.79160646153846,3.0,13.25,1,1,4.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590116,1159,16.79160646153846,,12.92,1,1,,,1.0,,,,,,,,,,,,,,,,,,,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590117,1159,16.79160646153846,1.0,13.0,1,1,3.5,1.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590118,1159,16.79160646153846,1.0,13.58,1,1,5.0,2.0,1.0,2.0,2.5,2.0,2.0,2.0,,3.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590119,1159,16.79160646153846,2.0,13.5,1,1,1.0,1.0,1.0,3.0,2.75,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11590120,1159,16.79160646153846,2.0,12.83,1,1,4.0,1.0,1.0,1.0,2.75,2.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.266666666666667,3.2,3.0,4.0,4.0,0.0,1.0,2
11600101,1160,24.16234126923077,2.0,12.92,1,1,2.5,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.461538461538462,3.230769230769231,,,,,,2
11600102,1160,24.16234126923077,2.0,13.83,1,1,3.5,1.0,1.0,3.0,3.75,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,4.461538461538462,3.230769230769231,,,,,,2
11600103,1160,24.16234126923077,1.0,13.83,1,1,3.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.461538461538462,3.230769230769231,,,,,,2
11600105,1160,24.16234126923077,3.0,13.5,1,1,3.0,3.0,1.0,1.0,2.5,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.461538461538462,3.230769230769231,,,,,,2
11600106,1160,24.16234126923077,2.0,12.08,1,1,4.5,1.0,1.0,3.0,3.25,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.461538461538462,3.230769230769231,,,,,,2
11600107,1160,24.16234126923077,2.0,13.42,1,1,4.0,2.0,1.0,3.0,3.5,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.461538461538462,3.230769230769231,,,,,,2
11600108,1160,24.16234126923077,2.0,13.17,1,1,,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,4.461538461538462,3.230769230769231,,,,,,2
11600109,1160,24.16234126923077,2.0,13.25,1,1,5.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.461538461538462,3.230769230769231,,,,,,2
11600110,1160,24.16234126923077,2.0,13.5,1,1,3.5,3.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.461538461538462,3.230769230769231,,,,,,2
11600111,1160,24.16234126923077,2.0,12.67,1,1,4.0,1.0,1.0,3.0,3.25,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,4.461538461538462,3.230769230769231,,,,,,2
11600112,1160,24.16234126923077,3.0,12.92,0,1,3.0,3.0,1.0,3.0,3.25,3.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.461538461538462,3.230769230769231,,,,,,2
